0,71,h,-0.4053940176963806,0.18143627047538757,0.11544014513492584,-0.14649812877178192,-0.15695862472057343,-0.08191981166601181,0.21589727699756622,0.1630154848098755,0.12328370660543442,-0.24320542812347412,-0.367720365524292,-0.4498099088668823,-0.39816200733184814,-0.2347950041294098,-0.023576395586133003,-0.07931267470121384,-0.0308530256152153,0.3599320948123932,0.03517533838748932,0.32335081696510315,0.10431622713804245,0.2232574075460434,0.05298244580626488,0.11551278084516525,-0.25896480679512024,0.29420027136802673,-0.2524183988571167,0.1544395238161087,-0.06921028345823288,-0.11099207401275635,0.05817008763551712,0.03164345398545265,-0.18038485944271088,-0.04665650799870491,-0.3427369296550751,0.39674368500709534,0.04183361306786537,0.328728049993515,-0.052894476801157,0.08768163621425629,-0.25289660692214966,-0.15682817995548248,0.28674963116645813,0.04343296214938164,0.1565227508544922,-0.20194973051548004,-0.09083081781864166,-0.09681446850299835,-0.1693304032087326,0.3921823501586914
1,72,i,-0.16706033051013947,-0.11965414881706238,0.309078574180603,0.34818035364151,0.16951443254947662,-0.013018612749874592,-0.2585908770561218,0.3262164294719696,0.03401874378323555,0.33543452620506287,-0.25614672899246216,-0.16952532529830933,0.053075481206178665,0.1558140218257904,-0.01009298488497734,-0.08999957144260406,0.10209561884403229,-0.1601908951997757,0.21404437720775604,0.06679082661867142,-0.05219602584838867,-0.01894294284284115,0.08593448251485825,0.026725348085165024,-0.18940548598766327,-0.3396220803260803,-0.12782905995845795,0.026029415428638458,0.02914605289697647,0.04650621488690376,0.35800424218177795,-0.03771153464913368,0.21136440336704254,-0.11149212718009949,-0.2952684462070465,-0.49739915132522583,-0.36115163564682007,-0.23810303211212158,0.367311954498291,0.19835513830184937,-0.09984438121318817,0.2713378667831421,-0.2082248330116272,-0.07735235244035721,0.20669904351234436,0.11215239018201828,0.342242956161499,0.3349035084247589,-0.005315088666975498,-0.06531699001789093
2,88,y,-0.2806866466999054,-0.014325425028800964,0.31630751490592957,0.031720101833343506,-0.09341210126876831,-0.16244618594646454,-0.2367245852947235,0.08873151242733002,0.10990966111421585,-0.12632310390472412,0.10628888756036758,-0.046047523617744446,0.12269208580255508,0.09112874418497086,-0.1860710084438324,-0.1571231335401535,0.05577554926276207,-0.013965751975774765,0.0359790064394474,0.09517794102430344,-0.33840230107307434,-0.16358183324337006,0.09123697876930237,-0.22521400451660156,-0.16819341480731964,-0.024278372526168823,0.009477013722062111,-0.007839007303118706,-0.05997351184487343,-0.023359613493084908,0.11501238495111465,0.0636645257472992,0.005733520723879337,0.015837963670492172,-0.5916256904602051,0.05168411508202553,-0.05655473843216896,-0.37976789474487305,-0.2229076474905014,-0.22507674992084503,0.07160379737615585,-0.11937287449836731,-0.0340721569955349,0.17773044109344482,-0.01610807701945305,0.03694651275873184,0.23937773704528809,0.22358359396457672,-0.26723513007164,-0.0586991086602211
3,275,it,0.019281676039099693,0.4639740288257599,-0.05456370487809181,0.26951199769973755,0.09086298942565918,0.2577804923057556,-0.00178237771615386,0.13693442940711975,-0.010073426179587841,-0.04234529286623001,-0.22837267816066742,-0.09461871534585953,-0.3788004517555237,0.22833463549613953,-0.1617485135793686,-0.2601781189441681,0.028142452239990234,-0.0030790898017585278,-0.34843140840530396,-0.2863020598888397,0.19697622954845428,-0.0570475272834301,0.1792200356721878,0.13279245793819427,0.20090360939502716,-0.05140935257077217,-0.07841163128614426,0.21593600511550903,0.09073392301797867,-0.03904091566801071,-0.12591740489006042,0.08551198989152908,-0.19698049128055573,0.15947221219539642,0.2323639839887619,0.05291232839226723,0.20239374041557312,0.04811309650540352,0.2359628826379776,0.14155302941799164,0.08245453983545303,-0.283252477645874,-0.07112351059913635,-0.006654266268014908,0.303030401468277,0.048920903354883194,0.014164809137582779,0.06721628457307816,0.1766776144504547,0.1908428817987442
4,285,is,0.21187807619571686,0.09497202187776566,0.3371562957763672,-0.13459953665733337,0.11630064994096756,-0.07279004901647568,-0.1599869430065155,0.10736510157585144,-0.04838148504495621,-0.2647445797920227,0.2622736394405365,-0.029396716505289078,0.2418990433216095,-0.31896427273750305,0.28056609630584717,0.0682310163974762,-0.04341040924191475,-0.09724393486976624,0.033601853996515274,-0.10861902683973312,0.14825046062469482,0.08173562586307526,0.03579377755522728,-0.15430854260921478,-0.002979933051392436,0.03483675792813301,0.22610223293304443,-0.11022403091192245,-0.12439536303281784,-0.031150901690125465,0.1078890785574913,-0.02620747685432434,0.11819054186344147,0.14787054061889648,-0.14632609486579895,0.1807730793952942,-0.08342009782791138,0.3513402044773102,0.011926568113267422,-0.18844015896320343,0.24901072680950165,-0.15531842410564423,-0.1311318725347519,-0.1698181927204132,0.07486101239919662,0.02870604209601879,0.06804265826940536,0.21320195496082306,-0.30759429931640625,-0.07474830001592636
5,543,all,-0.238841712474823,-0.012794067151844501,0.08353216201066971,-0.22559362649917603,-0.14540207386016846,-0.1437540352344513,0.0807524248957634,0.029215874150395393,-0.19042643904685974,-0.0569181963801384,0.30567505955696106,0.15098288655281067,-0.32005575299263,0.09909673035144806,-0.17241011559963226,0.14040592312812805,-0.25775614380836487,-0.28671249747276306,-0.23128825426101685,0.3208307921886444,-0.08599258959293365,-0.06820226460695267,-0.09203608334064484,-0.020586606115102768,0.16870981454849243,-0.1414816677570343,-0.18054836988449097,-0.1401362270116806,0.32063859701156616,0.24771036207675934,-0.17937834560871124,0.05769168958067894,-0.2662341892719269,-0.36149144172668457,-0.015913093462586403,-0.06558745354413986,0.08018101751804352,0.2051594853401184,0.047150954604148865,0.17647013068199158,0.010632755234837532,-0.12913046777248383,0.39019644260406494,-0.10657267272472382,-0.19997525215148926,-0.052843086421489716,0.06432835757732391,-0.23186615109443665,0.17752721905708313,-0.0431741327047348
6,564,ok,-0.27451467514038086,0.034229572862386703,-0.03787719085812569,0.0974922925233841,-0.015434358268976212,-0.1027626022696495,0.23544062674045563,-0.16409729421138763,-0.02617107704281807,0.41092535853385925,-0.01891375333070755,0.40624383091926575,-0.25861865282058716,-0.07172977924346924,-0.23424053192138672,-0.005686771124601364,-0.16855986416339874,-0.09575444459915161,0.2608868479728699,-0.030272988602519035,0.1286701261997223,-0.13725607097148895,0.171328604221344,0.28056371212005615,0.12397249788045883,0.09400231391191483,0.3607679009437561,-0.15496216714382172,-0.14247646927833557,-0.1385909467935562,-0.1312408298254013,0.059750720858573914,0.05956589803099632,-0.04007159173488617,-0.1728011816740036,0.09910687804222107,-0.11347170919179916,0.06961573660373688,-0.24413523077964783,0.08750684559345245,0.05057971924543381,0.14107953011989594,-0.2143903225660324,0.03604252263903618,0.018599193543195724,-0.05219358205795288,-0.2010909914970398,-0.029200498014688492,-0.08959991484880447,-0.17276881635189056
7,576,this,-0.33002936840057373,-0.19776450097560883,0.28887781500816345,-0.07855673879384995,0.007057549431920052,0.06378602236509323,-0.17584924399852753,0.021365871652960777,0.041971977800130844,-0.3394034206867218,-0.048363082110881805,-0.1547258347272873,-0.2072610706090927,0.09210146218538284,0.0823553279042244,-0.05681056156754494,-0.22715963423252106,-0.18568052351474762,0.09672324359416962,-0.13051030039787292,0.18682004511356354,0.014690174721181393,-0.07203517854213715,-0.07609086483716965,0.18732155859470367,-0.004260807763785124,-0.05536038056015968,-0.30668604373931885,0.0633823573589325,0.11502969264984131,-0.13234244287014008,-0.4668678939342499,-0.10974321514368057,-0.19098028540611267,-0.045495014637708664,0.19021205604076385,-0.010966393165290356,-0.12257938832044601,-0.08841151744127274,0.03435911238193512,0.28022342920303345,-0.20010797679424286,0.16997641324996948,-0.08798297494649887,0.007503394037485123,0.23935258388519287,-0.0038406115490943193,0.16776487231254578,-0.06734777241945267,0.30817514657974243
8,1058,class,-0.019731344655156136,0.043846193701028824,0.026939580217003822,0.2894493639469147,0.1503453552722931,-0.07618466764688492,0.4255720376968384,-0.28336963057518005,-0.156738743185997,0.2019563764333725,-0.1894342601299286,-0.33674347400665283,-0.06405923515558243,0.14038965106010437,-0.2338779717683792,-0.18800891935825348,-0.15759947896003723,0.015324416570365429,0.019384171813726425,0.3692505657672882,-0.02940760925412178,-0.24290381371974945,-0.17117680609226227,0.005014512687921524,0.25771066546440125,0.012834638357162476,-0.14209219813346863,-0.30494219064712524,-0.06412004679441452,0.24559716880321503,-0.07075924426317215,-0.1626615822315216,-0.05563957244157791,-0.3397003412246704,0.45003244280815125,0.22802017629146576,-0.19580116868019104,0.10127038508653641,0.0881795659661293,0.12164577096700668,0.10853508859872818,-0.04498235881328583,-0.1460104137659073,-0.35440999269485474,0.07235664874315262,0.25500166416168213,0.1263471245765686,0.14164774119853973,0.07078784704208374,-0.34464946389198303
9,4291,with,-0.23436816036701202,-0.3184792101383209,0.07383910566568375,0.055260445922613144,0.01687736250460148,0.10330983251333237,0.1951870322227478,-0.0016154020559042692,-0.11408565193414688,0.13471363484859467,-0.0516900010406971,-0.084593266248703,-0.09721942245960236,-0.12002206593751907,0.07936276495456696,-0.046481113880872726,-0.03654364123940468,-0.011281012557446957,0.14419668912887573,0.13211867213249207,0.11076387763023376,0.09774397313594818,0.18908217549324036,-0.11231284588575363,0.43380242586135864,0.16043230891227722,-0.014682408422231674,0.06702591478824615,0.09076150506734848,-0.10163514316082001,-0.03976353257894516,-0.29727205634117126,-0.11820803582668304,-0.4147632122039795,0.031094128265976906,0.2178834080696106,0.4433917999267578,0.050093889236450195,-0.1400192826986313,0.04886458441615105,0.14488643407821655,-0.01614096388220787,-0.04699829965829849,0.1889488846063614,0.008766621351242065,0.02285352163016796,0.189771369099617,-0.12635308504104614,-0.08138629049062729,-0.1346004605293274
10,4336,ows,-0.3366983234882355,0.26144668459892273,-0.057182587683200836,-0.4400145411491394,-0.10908910632133484,-0.403324156999588,-0.014009514823555946,0.0773269534111023,-0.2724454998970032,0.008910486474633217,-0.1895306557416916,-0.17877086997032166,0.046069130301475525,-0.11793753504753113,-0.09591187536716461,-0.13452398777008057,-0.056620918214321136,-0.2098790556192398,0.099496029317379,-0.13563472032546997,0.15912353992462158,0.20263810455799103,-0.023617012426257133,-0.10623550415039062,-0.12434662878513336,0.052242692559957504,-0.15296685695648193,-0.11175047606229782,0.10469018667936325,0.18697069585323334,-0.03456149995326996,0.3394387662410736,-0.06542152911424637,0.24187475442886353,0.12393706291913986,-0.05244503542780876,0.41253143548965454,0.1299547255039215,0.07128717750310898,0.054213833063840866,-0.16295507550239563,-0.15265610814094543,-0.004955635871738195,-0.11677936464548111,0.2756849527359009,-0.29203781485557556,-0.03836464881896973,-0.1482980102300644,0.25449028611183167,0.05233163386583328
11,5269,how,-0.232108935713768,0.27639544010162354,-0.1632680743932724,0.16600549221038818,0.01892089657485485,-0.0839259997010231,0.11438409984111786,-0.0039928448386490345,-0.2208619862794876,0.1705898940563202,0.2080463320016861,0.022379672154784203,-0.053835462778806686,-0.07515919953584671,-0.09346819669008255,-0.31836754083633423,0.39520710706710815,0.06138847768306732,0.04164782911539078,0.10373295098543167,-0.05411872640252113,-0.14834637939929962,-0.10822682827711105,0.11751255393028259,-0.15100832283496857,-0.06281275302171707,-0.055370111018419266,-0.17523007094860077,0.014517630450427532,-0.08048304170370102,-0.19468455016613007,0.013585125096142292,0.10631685703992844,0.2596814036369324,0.2996281087398529,-0.38894978165626526,0.33185014128685,-0.10627546906471252,-0.19222518801689148,-0.17513719201087952,-0.19852764904499054,-0.1455693244934082,-0.13078807294368744,0.12756790220737457,-0.08825423568487167,-0.0031621393281966448,0.16892535984516144,0.08247140049934387,-0.01168094016611576,0.3822712004184723
12,9738,going,0.15135642886161804,-0.07007443904876709,-0.09807904809713364,0.03462272509932518,0.07197371870279312,-0.2236425280570984,-0.03028169274330139,0.008621864020824432,-0.048855267465114594,-0.15678884088993073,0.11387880891561508,0.02734459936618805,0.18473459780216217,0.15181222558021545,0.22215980291366577,-0.4449763298034668,-0.14144304394721985,0.3279591500759125,-0.19820107519626617,-0.10929525643587112,-0.11888527870178223,-0.18563202023506165,0.3207826316356659,0.26781174540519714,0.01641315221786499,-0.009669298306107521,-6.470005610026419E-4,-0.08508457243442535,-0.09288709610700607,0.35697850584983826,0.2126196175813675,0.23072698712348938,-0.06343111395835876,-0.18121038377285004,0.20618170499801636,-0.42537936568260193,0.1298530101776123,0.1114187091588974,0.10170954465866089,-0.35951176285743713,-0.12146216630935669,0.21233850717544556,-0.11420556902885437,-0.03548622876405716,0.1864243745803833,0.2084299921989441,-0.18276751041412354,0.13267719745635986,0.05214116722345352,0.05400942638516426
13,10470,dy,0.5045799612998962,0.09338546544313431,-0.1243414580821991,-0.02056133560836315,-0.07181970030069351,0.07253789901733398,0.06267295032739639,-0.08713336288928986,-0.05264682322740555,-0.04701371118426323,-0.13112320005893707,-0.12932777404785156,0.08159338682889938,0.1252078264951706,-0.10603414475917816,-0.10770508646965027,-0.021677682176232338,0.22445528209209442,-0.3731486201286316,-0.034141287207603455,0.03804851695895195,0.09514812380075455,-0.25799453258514404,-0.3053479790687561,0.07505888491868973,-0.26640430092811584,-0.14495061337947845,0.10959897190332413,-0.09794582426548004,-0.08857492357492447,0.3039182424545288,0.09947836399078369,0.11846750974655151,0.28319984674453735,0.0953146368265152,0.028922121971845627,-0.07569313049316406,-0.44432079792022705,0.1258930265903473,-0.12747636437416077,-0.09278599172830582,-0.05623074248433113,0.10454796254634857,-0.0736813023686409,-0.022008758038282394,0.003533190581947565,-0.3705928325653076,-0.05347233638167381,-0.10381010919809341,-0.020732782781124115
14,61893,hope,0.2731388509273529,-0.3344114124774933,0.07029295712709427,-0.26289427280426025,0.03935651481151581,0.2480793297290802,-0.24905946850776672,-0.050794053822755814,-0.268598347902298,-0.01700921542942524,-0.03247307986021042,0.16049613058567047,0.12680339813232422,-0.11126481741666794,-0.03718918189406395,-0.1313367635011673,0.019908931106328964,-0.20224535465240479,-0.17193570733070374,0.23217855393886566,0.08684266358613968,-0.25007864832878113,0.28678470849990845,-0.06173902004957199,0.14188028872013092,0.2505905330181122,-0.2865176796913147,0.012826934456825256,0.39091092348098755,0.049989938735961914,-0.09222140908241272,-0.08616146445274353,0.12499558180570602,-0.08122505247592926,-0.19619399309158325,0.03278199955821037,-0.35997626185417175,-0.0046424404717981815,-0.1289544552564621,0.09464848041534424,-0.03857570141553879,-0.39248207211494446,-0.1139759048819542,-0.16677391529083252,0.11402323096990585,-0.38627320528030396,0.009574396535754204,0.2589242160320282,0.09994690865278244,-0.09184881299734116
